country,year,log_asdr
Croatia,1994,-0.1303859904715244
Croatia,1995,-0.10943977712828702
Croatia,1996,-0.1108169256754354
Croatia,1997,-0.08725819340292915
Croatia,1998,-0.007054431227171182
Croatia,1999,0.14123878662346712
Croatia,2000,0.22896556250270975
Croatia,2001,0.30266075119721425
Croatia,2002,0.3522419064394865
Croatia,2003,0.41179489364332533
Croatia,2004,0.437955368562569
Croatia,2005,0.49878471666041296
Croatia,2006,0.4873200792385859
Croatia,2007,0.544664873213096
Croatia,2008,0.5600454384547873
Croatia,2009,0.4805979311822861
Croatia,2010,0.41718292577535704
Croatia,2011,0.34090137069473203
Croatia,2012,0.3010513874546281
Croatia,2013,0.2405655664853925
Croatia,2014,0.23030352753750225
Croatia,2015,0.22940299517192803
Croatia,2016,0.17925603217063082
Croatia,2017,0.19852506185688826
Croatia,2018,0.24261258635858846
Turkey,1992,-0.9974414426561725
Turkey,1993,-0.9898919284287075
Turkey,1994,-0.9827445981465075
Turkey,1995,-0.9750556794777823
Turkey,1996,-0.9796389837148776
Turkey,1997,-0.9896911845457268
Turkey,1998,-0.9983786679639702
Turkey,1999,-1.0031190008590722
Turkey,2000,-1.0320078091211615
Turkey,2001,-1.0519983192515892
Turkey,2002,-1.055084457529193
Turkey,2003,-1.0525313320630771
Turkey,2004,-1.0287626422055203
Turkey,2005,-1.0218246384804575
Turkey,2006,-1.02250903046984
Turkey,2007,-1.009384882780209
Turkey,2008,-1.0046244390212693
Turkey,2009,-1.0004051856709453
Turkey,2010,-1.0260602098584783
Turkey,2011,-1.0223684763136205
Turkey,2012,-0.9986542567602702
Turkey,2013,-0.9468823044567278
Turkey,2014,-0.8504751698808883
Turkey,2015,-0.8165032251695586
Turkey,2016,-0.7553593643631467
Turkey,2017,-0.7889095518435879
Turkey,2018,-0.8049952011930285
Ecuador,1992,-1.4207221948667517
Ecuador,1993,-1.4373998821643388
Ecuador,1994,-1.4275348801182015
Ecuador,1995,-1.4301489782574597
Ecuador,1996,-1.3957233170703074
Ecuador,1997,-1.39976028217088
Ecuador,1998,-1.2835148476111082
Ecuador,1999,-1.1866235952227475
Ecuador,2000,-1.10740381924779
Ecuador,2001,-0.9175293011445848
Ecuador,2002,-0.8262181031367551
Ecuador,2003,-0.8301468721657677
Ecuador,2004,-0.890941467148257
Ecuador,2005,-0.9682549723195837
Ecuador,2006,-0.9967458299886207
Ecuador,2007,-0.8508520324766645
Ecuador,2008,-0.7308922467764143
Ecuador,2009,-0.585921944442837
Ecuador,2010,-0.5512440231591857
Ecuador,2011,-0.6264692401619221
Ecuador,2012,-0.7012107314987459
Ecuador,2013,-0.7311421229166184
Ecuador,2014,-0.7554132972420947
Ecuador,2015,-0.765018952776771
Ecuador,2016,-0.7341634201888126
Ecuador,2017,-0.7144412183094294
Ecuador,2018,-0.5418497719370657
Bulgaria,1992,-0.824909591662054
Bulgaria,1993,-0.7826161125006048
Bulgaria,1994,-0.7829461134282374
Bulgaria,1995,-0.7836431141232744
Bulgaria,1996,-0.7929677023308794
Bulgaria,1997,-0.739716576475786
Bulgaria,1998,-0.6750258460313996
Bulgaria,1999,-0.5881619371879602
Bulgaria,2000,-0.49608785168583547
Bulgaria,2001,-0.47930193026078266
Bulgaria,2002,-0.4904253304955013
Bulgaria,2003,-0.45389616021892226
Bulgaria,2004,-0.3989262428773723
Bulgaria,2005,-0.33156564881093087
Bulgaria,2006,-0.29474181376929276
Bulgaria,2007,-0.23402696356538125
Bulgaria,2008,-0.23735705877232924
Bulgaria,2009,-0.2888112995852538
Bulgaria,2010,-0.32503915505553743
Bulgaria,2011,-0.3792226906435697
Bulgaria,2012,-0.42001745637099314
Bulgaria,2013,-0.44333741812032795
Bulgaria,2014,-0.4299816162854419
Bulgaria,2015,-0.44200951219128826
Bulgaria,2016,-0.4573358313211043
Bulgaria,2017,-0.4507723118298354
Bulgaria,2018,-0.4148580741118017
Costa Rica,1992,-1.2913562150187463
Costa Rica,1993,-1.2753740614497793
Costa Rica,1994,-1.20146924853897
Costa Rica,1995,-1.1289355648094095
Costa Rica,1996,-1.1477387948927646
Costa Rica,1997,-1.086298755921174
Costa Rica,1998,-1.062262248670329
Costa Rica,1999,-0.9587005196106877
Costa Rica,2000,-0.9309970919466982
Costa Rica,2001,-0.8998457775425471
Costa Rica,2002,-0.9185789997202952
Costa Rica,2003,-0.9112038669123373
Costa Rica,2004,-0.9704018796669307
Costa Rica,2005,-1.2097826596819359
Costa Rica,2006,-1.2267546768997735
Costa Rica,2007,-1.3879869850870261
Costa Rica,2008,-1.3765549823611678
Costa Rica,2009,-1.4181036834784195
Costa Rica,2010,-1.3083393500388636
Costa Rica,2011,-1.326571523292519
Costa Rica,2012,-1.3157745632517608
Costa Rica,2013,-1.2956380381126233
Costa Rica,2014,-1.2994763478271536
Costa Rica,2015,-1.2276262543806442
Costa Rica,2016,-1.12333849783802
Costa Rica,2017,-1.1053280893984747
Costa Rica,2018,-1.032903115384206
United Kingdom,1992,0.42499492183714804
United Kingdom,1993,0.5298284488019928
United Kingdom,1994,0.6533960644114921
United Kingdom,1995,0.772893167416061
United Kingdom,1996,0.8713657625347726
United Kingdom,1997,0.9458042845013845
United Kingdom,1998,1.0236216603907877
United Kingdom,1999,1.0911982237333824
United Kingdom,2000,1.12481385571055
United Kingdom,2001,1.1727500633871977
United Kingdom,2002,1.1768840825428402
United Kingdom,2003,1.1588775384950751
United Kingdom,2004,1.1529342991286036
United Kingdom,2005,1.177378956785959
United Kingdom,2006,1.2470344756797849
United Kingdom,2007,1.3142789819350866
United Kingdom,2008,1.3653089360539308
United Kingdom,2009,1.35877900997647
United Kingdom,2010,1.333922765949093
United Kingdom,2011,1.3018848542630999
United Kingdom,2012,1.3030226198770136
United Kingdom,2013,1.3642532047224138
United Kingdom,2014,1.4362295974930066
United Kingdom,2015,1.5234313428987318
United Kingdom,2016,1.5999587430198214
United Kingdom,2017,1.6471496075927898
United Kingdom,2018,1.7236835161527022
Cyprus,1992,0.1686300383488326
Cyprus,1993,0.1816963329017625
Cyprus,1994,0.19288840433462032
Cyprus,1995,0.2019941279745318
Cyprus,1996,0.20664298468305714
Cyprus,1997,0.22013303193717715
Cyprus,1998,0.2227348971591069
Cyprus,1999,0.22099648809833106
Cyprus,2000,0.21947911604353623
Cyprus,2001,0.2019817975961849
Cyprus,2002,0.17857932659518289
Cyprus,2003,0.17305963139375238
Cyprus,2004,0.16590159008449284
Cyprus,2005,0.22582054678707375
Cyprus,2006,0.2091742132099317
Cyprus,2007,0.2153886026317651
Cyprus,2008,0.2385763638114912
Cyprus,2009,0.2397577609242707
Cyprus,2010,0.2147183904071886
Cyprus,2011,0.16170759658654885
Cyprus,2012,0.13204614259751957
Cyprus,2013,0.08379784020237191
Cyprus,2014,0.08891653919073651
Cyprus,2015,0.10077007312550436
Cyprus,2016,0.07795157715223178
Cyprus,2017,0.1153732072268047
Cyprus,2018,0.11949300083223542
Ukraine,1992,0.8962816648740308
Ukraine,1993,0.9864830102704143
Ukraine,1994,1.0640899609269256
Ukraine,1995,1.1724792551730163
Ukraine,1996,1.1386321495190956
Ukraine,1997,1.054209955033774
Ukraine,1998,0.9446771545991232
Ukraine,1999,0.958871764820718
Ukraine,2000,1.0022881330066797
Ukraine,2001,1.0027957477675185
Ukraine,2002,1.0333290468294307
Ukraine,2003,1.0426955960260509
Ukraine,2004,1.1164329632499352
Ukraine,2005,1.1886813190590457
Ukraine,2006,1.158814988113313
Ukraine,2007,1.211164581020449
Ukraine,2008,1.1857896124145806
Ukraine,2009,0.9365081396708889
Ukraine,2010,0.7827776523552934
Ukraine,2011,0.6907145910552372
Ukraine,2012,0.6676236504896822
Ukraine,2013,0.642855773279164
Ukraine,2014,0.5939013256244448
Ukraine,2015,0.47554276309287374
Ukraine,2016,0.4316653999208465
Ukraine,2017,0.4476056452545197
Ukraine,2018,0.5009909794868292
Czechia,1992,-0.7288320600053725
Czechia,1993,-0.7408791287045533
Czechia,1994,-0.7293794019137164
Czechia,1995,-0.7031009543675716
Czechia,1996,-0.6943515888485925
Czechia,1997,-0.6371631429294277
Czechia,1998,-0.6021984816015765
Czechia,1999,-0.48420537449093937
Czechia,2000,-0.4195440101811775
Czechia,2001,-0.39793677432099483
Czechia,2002,-0.4141940217714604
Czechia,2003,-0.38469782350630155
Czechia,2004,-0.402156006650649
Czechia,2005,-0.40866847738772816
Czechia,2006,-0.4483577758142668
Czechia,2007,-0.4168949769133155
Czechia,2008,-0.4239831522500551
Czechia,2009,-0.4282727888874503
Czechia,2010,-0.41961774852828293
Czechia,2011,-0.4251161002174669
Czechia,2012,-0.4078323317836055
Czechia,2013,-0.38474113638191326
Czechia,2014,-0.41092911651711134
Czechia,2015,-0.3962225964442488
Czechia,2016,-0.40002228138886053
Czechia,2017,-0.3501205199675466
Czechia,2018,-0.2906220003534585
Austria,1992,0.34382736241896694
Austria,1993,0.4901510041395104
Austria,1994,0.5892459325925535
Austria,1995,0.6248037941173118
Austria,1996,0.6158750913215041
Austria,1997,0.5619941604571566
Austria,1998,0.5470025993929183
Austria,1999,0.5659650753869341
Austria,2000,0.6211432612404851
Austria,2001,0.6090322018166374
Austria,2002,0.6122739568466263
Austria,2003,0.6814910189723816
Austria,2004,0.728079909117172
Austria,2005,0.7611179030194724
Austria,2006,0.7667828594506813
Austria,2007,0.7838497794879811
Austria,2008,0.805167584466885
Austria,2009,0.8201644811751576
Austria,2010,0.8154768708097881
Austria,2011,0.7916215342342893
Austria,2012,0.7365046768711647
Austria,2013,0.6721731443228264
Austria,2014,0.6066293424976207
Austria,2015,0.5862063337468741
Austria,2016,0.5584808536792049
Austria,2017,0.5477130901593656
Austria,2018,0.6046080848004353
San Marino,1992,-2.475563924774268
San Marino,1993,-2.469583405957411
San Marino,1994,-2.463628156641491
San Marino,1995,-2.463231746563642
San Marino,1996,-2.4495270381060266
San Marino,1997,-2.448549739490852
San Marino,1998,-2.4356157646199463
San Marino,1999,-2.4249104806584785
San Marino,2000,-2.4016274757900775
San Marino,2001,-2.4033155251092677
San Marino,2002,-2.4120582911345156
San Marino,2003,-2.3837018729205646
San Marino,2004,-2.3755234942017043
San Marino,2005,-2.350058203911086
San Marino,2006,-2.331975899655289
San Marino,2007,-2.306716437413637
San Marino,2008,-2.2803361624579432
San Marino,2009,-2.2539786282975984
San Marino,2010,-2.228008112116266
San Marino,2011,-2.2123505484792845
San Marino,2012,-2.1917364182624928
San Marino,2013,-2.1667984372102342
San Marino,2014,-2.1391314602065705
San Marino,2015,-2.132284065347858
San Marino,2016,-2.1169101230509937
San Marino,2017,-2.104257550957378
San Marino,2018,-2.1013387533591397
Republic of Moldova,1992,-0.31780142161113295
Republic of Moldova,1993,-0.2812383293390818
Republic of Moldova,1994,-0.14130965554592967
Republic of Moldova,1995,-0.06942590320099583
Republic of Moldova,1996,-0.06740579044771797
Republic of Moldova,1997,-0.120497606120119
Republic of Moldova,1998,-0.12125166772455755
Republic of Moldova,1999,-0.09413333432180854
Republic of Moldova,2000,-0.10273708766726473
Republic of Moldova,2001,-0.12441242704805378
Republic of Moldova,2002,-0.12440855978808213
Republic of Moldova,2003,-0.09546972668993148
Republic of Moldova,2004,-0.03914195790645769
Republic of Moldova,2005,0.1161825780975375
Republic of Moldova,2006,0.1449788924822223
Republic of Moldova,2007,0.11870923009120293
Republic of Moldova,2008,0.0541195495561711
Republic of Moldova,2009,-0.026677821846893122
Republic of Moldova,2010,-0.024428545618725997
Republic of Moldova,2011,-0.19944841901314075
Republic of Moldova,2012,-0.23591972228057484
Republic of Moldova,2013,-0.26695392986409916
Republic of Moldova,2014,-0.21907181904351888
Republic of Moldova,2015,-0.203237434676074
Republic of Moldova,2016,-0.23395700847905462
Republic of Moldova,2017,-0.2878773011030624
Republic of Moldova,2018,-0.2542441358640456
Monaco,1992,-2.911271239939145
Monaco,1993,-2.819594792950279
Monaco,1994,-2.717210748439991
Monaco,1995,-2.598022863415403
Monaco,1996,-2.464492238401262
Monaco,1997,-2.3275415719291224
Monaco,1998,-2.183943435610618
Monaco,1999,-2.050777999119591
Monaco,2000,-1.9317081164366392
Monaco,2001,-1.8380058153865868
Monaco,2002,-1.7941066182772738
Monaco,2003,-1.7645333768743998
Monaco,2004,-1.7431303360598565
Monaco,2005,-1.72455191698556
Monaco,2006,-1.7132047561109431
Monaco,2007,-1.7077084894421968
Monaco,2008,-1.7015361261206396
Monaco,2009,-1.6914921871773296
Monaco,2010,-1.678329760853615
Monaco,2011,-1.6736451729459294
Monaco,2012,-1.656945441597408
Monaco,2013,-1.6350880226102729
Monaco,2014,-1.629596354882564
Monaco,2015,-1.6192620146775847
Monaco,2016,-1.607283114034371
Monaco,2017,-1.5933446249946321
Monaco,2018,-1.5874746282240317
France,1992,0.010771969615818743
France,1993,0.06583752694508238
France,1994,0.10199475093080936
France,1995,0.11948411616777065
France,1996,0.10574142450328308
France,1997,0.08197761795896776
France,1998,0.12013330129267759
France,1999,0.16843990844862636
France,2000,0.23330186517654936
France,2001,0.2763491672702368
France,2002,0.299762381351648
France,2003,0.3343923009429395
France,2004,0.3463246225139597
France,2005,0.39440680336550554
France,2006,0.42061300769558346
France,2007,0.45256110099355124
France,2008,0.5107713914302602
France,2009,0.5627788916919875
France,2010,0.5941839282495865
France,2011,0.5982248394487206
France,2012,0.5900398773262321
France,2013,0.5837860112407741
France,2014,0.5874837605212836
France,2015,0.6273273738940459
France,2016,0.6363254321189734
France,2017,0.6550122174468426
France,2018,0.6626316686401587
